x1,x2,x3,x4,x5,J1,J2
0.733380947214747,-0.024967948282824115,0.34154905437198213,1.750646928321454,1.7248072546207673,62.131759049998,63.49444578682322
0.2635173553501813,-0.001096883184328018,0.15414484338662193,1.76261858617476,1.9334117194761564,73.01872512734859,193.4353949889439
0.753577722459299,0.07132041574955403,0.3590113235965925,1.2573076400995256,1.5567472327115783,64.51731629726729,48.61679965609338
0.5696193627661761,-0.03631829017777369,0.22860686490184742,1.598211158986989,1.5686401436256143,61.70796819003626,60.27577267550602
0.23706303109465754,-0.014140411528541258,0.38798664951695994,1.4266554806935015,1.5855222970508096,64.664068567593,124.38971454076389
0.23086790513954863,-0.01573082185034251,0.3504743451839035,1.2587131818843678,1.6431746713442554,64.64367588996222,137.74832695704234
0.4502870761807449,0.011832620312544284,0.3166176964271862,1.28328385866411,1.777133715304236,61.895130600172834,109.26548488460342
0.7369613413428833,0.06058978456352063,0.30341977382056606,1.0988672836363085,1.9323062889060456,65.38238166010188,87.28308371000756
0.4775433631125732,0.06379380225695935,0.25867994839148956,1.169432309124059,1.7233929211843282,65.88517922419416,94.81932776852442
0.7731931357078698,-0.017315045625750328,0.12140078401368785,1.2369522700783788,1.9194332349419632,60.19307017113201,82.03432108776352
0.6282258226788893,-0.044152914300167434,0.32280297219617876,1.6963341697215197,1.93070923341491,63.88678871102342,101.83016058302903
0.6233932310690422,0.033630644738285725,0.16665961815372965,1.0802470215984485,1.695752572993075,61.09308009716008,69.60576989802802
0.3326057393959153,0.01149460775072908,0.14672889445071785,1.6679486675683517,1.8755034477799755,64.22561464530764,158.23866266452353
0.4659024238488481,0.08633538279970371,0.28366572558758274,1.78676116860967,1.7005571384279627,69.12570835445402,93.29669669134796
0.4367752852208399,0.07408437324893688,0.2728540618001898,1.0665701524733362,1.547232880731493,71.85354697486504,75.1094630561787
0.3059820843044747,0.0013002025415335128,0.3206226307106884,1.1549546705434657,1.772216689739945,63.38664222059452,143.58619467530605
0.4018201681119608,0.010663331612329657,0.21601767105227293,1.4527973510006538,1.782059851526871,65.84604996881447,120.953031164019
0.46271237336307,0.09883565859895002,0.1530329262761092,1.0663059055199116,1.9187072658886544,62.26470397544493,132.82536121590815
0.746328193014848,-0.017703412692613066,0.35728586748786206,1.702720826506802,1.5306777735157695,61.988596558096404,46.94622648108583
0.7819001042514564,-0.028669836491237846,0.2652747305475289,1.0131711704953537,1.729705390952867,65.226551989876,61.489086563653366
0.24802617040875574,-0.09230925934196928,0.2020301240918268,1.5653582049824608,1.5320052861453792,61.708376950102334,111.33271423155676
0.27614631445994275,-0.0960996692039775,0.1056525732277839,1.7058299213565804,1.9284683885453786,64.70577227609591,188.01138979522437
0.20857365630908803,0.04009316748848077,0.17135044331501836,1.7455901663256919,1.5263200274944413,60.76064630453383,120.40890321217174
0.34640699234100136,0.07458203042206626,0.1590633893134771,1.0464589595704656,1.7157967858350711,64.97521541185253,121.66880089293792
0.5794995558817261,-0.09502881643535695,0.27937049818462956,1.7607822730736116,1.6827780672019286,63.23510128364704,73.09550411873046
0.2323432612009825,0.09489115886693847,0.18291464997766205,1.7618563056557193,1.890437406001876,61.26000369285504,193.44100664537768
0.6747249365548897,-0.09513422642693606,0.3053356840138246,1.7667751767410933,1.5373251308355376,62.1751269997734,49.38519790590126
0.6685740858744342,-0.027116893534215133,0.10401883220430232,1.1934782214411428,1.653557246343516,59.91577048281296,60.691913487853505
0.46673889240383853,0.059102251218090845,0.2263465294721684,1.4898463641763997,1.8513600167268147,64.22487575688825,119.1011457310657
0.5570511499012262,-0.07827817670194265,0.38197024131008706,1.4846659115666825,1.9332821491226393,120.68639675327208,115.01493489425968
0.5129678825440762,0.01783781223436251,0.2978815504213642,1.562757593819927,1.6511920573539636,66.06225430076518,77.98543006645566
0.7239542327296138,-0.04722557664566429,0.12560202314556945,1.2275906958238092,1.9601326423401588,60.3215321901488,92.5848159542291
0.5049697060849434,0.034581006171097994,0.31232000773129964,1.2196943185830387,1.6813240648588428,69.84639146609695,83.58245333344544
0.4149369153631991,-0.04984691573599225,0.24960645710649973,1.0819493009364183,1.6385062318929071,69.84290855615359,92.9272350520167
0.22691821177713806,0.05471140944888661,0.16602167798986084,1.2302029809790787,1.8633545343964457,61.34038713609766,188.6462807046406
0.4596187508313531,-0.0033255384298090523,0.13112931022165467,1.1969499305472249,1.6332496979022446,60.99024233086217,83.938896496684
0.49626027044407195,-0.05689990168763637,0.18259882766101496,1.3830739359404376,1.775977555191808,62.05281007007687,99.91021912659814
0.6276258720354465,-0.0747925938886604,0.11653975374832623,1.281643556989597,1.8874912237533772,60.15860779802409,95.23606797507112
0.2497286280716802,-0.08647498064780526,0.3946333205982936,1.7133036236403254,1.6433233770567333,64.69693760105305,132.51601658602735
0.5367907348931769,0.09398643979649421,0.17460489968481985,1.3283934140083447,1.9332908685928538,61.765180851294836,119.09828667546425
0.4418009562127429,-0.07663841288085,0.19042144308320214,1.7449582954825176,1.6328221703678796,62.93691757342192,87.0020244955735
0.22332032731911838,-0.028460449485804992,0.32654461686831104,1.406059535967606,1.7626224794719825,63.826746176878785,166.0452499003645
0.33230622401562127,0.022507332656898263,0.23480939421542263,1.1578592909045642,1.5522934830222699,61.60646608147748,95.4709583416327
0.48921768033562885,0.07435698797005844,0.26606174951106687,1.4649045884943472,1.5896918365912185,65.14462417935032,72.9604714677406
0.7484261751016656,0.06883854635460088,0.19805676566474018,1.1501008848188108,1.8177523443686003,62.02184486370293,72.26308008446703
0.4787542666136609,0.0956189091348772,0.2128451756218639,1.6742023519824314,1.7834781822503452,63.35446036442464,104.54944019769289
0.3702313396898391,0.0767168259744527,0.2147909961175743,1.03861708140902,1.56061350771291,68.97265872405185,89.06913328206102
0.20889840980516336,-0.08866590729999035,0.3737402762002461,1.2046422255368252,1.7542323025360742,66.0,168.71020742659888
0.3093441115721356,-0.011767594441030732,0.25230987046024994,1.3792835413707623,1.7310043751278554,61.57903422039349,134.16235625204962
0.4317879711910744,0.06799831158006014,0.29567658749140885,1.1268484855828071,1.6492633393308962,124.09877642673925,91.4396723926639
0.7163325938975533,-0.07010062560318889,0.3111939937727622,1.5028975933329614,1.552544331651006,61.846385614604245,49.07013858273077
0.488415575511492,0.05757582178940279,0.29293217385427867,1.6459408041144745,1.7480407261827802,68.16958350467024,96.79878013696162
0.518484387114331,-0.060825296971658664,0.10791427820827092,1.6659770704869894,1.9126426254304403,60.76030282283888,119.1723178729822
0.6615661886512034,0.03267974504615251,0.1293318805400353,1.737231580100103,1.8072659131872295,60.11450532909437,79.38731845346986
0.691559657902447,0.04042603059783015,0.3309002500162028,1.5681725222584066,1.9663526904413864,63.025761223977746,97.74052822151384
0.49180029550036314,-0.026775664002987656,0.16737617497818735,1.2936375033601273,1.7300980367576,61.56617213285865,93.30029052714224
0.32588518340198736,-0.014635767619485443,0.31247221369539835,1.149843416338449,1.9175615200413563,63.217799050429676,169.67447827970756
0.7070379614595657,-0.05932777448411848,0.1733573370276033,1.6617781293862572,1.6731573585985928,60.222982590647135,60.016502351476255
0.23678540229550937,-0.00520992629712351,0.2500220422822163,1.7658721744335486,1.9079983360291235,61.34369754636904,196.264093582655
0.7357580716032062,0.07772009091976584,0.2124001963627722,1.74171896253487,1.806786836076535,60.596790991851904,72.03395967024585
0.4170840881882666,0.07182729585816436,0.14822808079176397,1.758354581366416,1.6373605416132186,62.152546044736454,92.32606939910872
0.4590285940441332,0.04512239396404144,0.2702166043499151,1.5739008414010784,1.9710557631131764,68.75178958419382,144.2295763663028
0.6444523803093,-0.04777838829505357,0.34257363287675824,1.7369757879360845,1.8696868470280859,64.12282112331064,90.15304803264584
0.6690561752749675,0.0002153788898193454,0.3794980853927197,1.5537056105798164,1.9098589345996524,65.14616504483399,92.56487238375362
0.31822921797025594,0.05776622423090949,0.1256075579242236,1.4714302835123274,1.6727622231209371,63.507631999133125,120.39820146147952
0.2178841296385583,-0.07545049006092902,0.18977644143243083,1.1504750087121454,1.8159239922228103,62.425001737699155,180.24138974158052
0.5068234393628515,0.02920929452980145,0.3780546654051278,1.3523880679216425,1.9867282310168248,62.56190379554391,135.75502036898794
0.743552465638843,0.04002053919500004,0.14646732061032697,1.530257659001885,1.8789444195985538,59.93822395916179,79.82093371526449
0.3541325527462207,0.04783906469431115,0.39289921297733077,1.4693737636972197,1.8759710554699627,63.962393464698806,152.19757915599604
0.22490246079902482,0.07982555654604492,0.21671603940347842,1.4949698823256397,1.7856551275931256,62.13395212459517,170.84103106541764
0.6278981369118626,-0.01381339649352073,0.34054927703425225,1.542469094731091,1.6252931129898942,63.89586796334525,61.023228911875
0.2640245709899177,-0.013135758382847113,0.2239600936360912,1.4352850677171922,1.9937887350101968,61.325168594251096,208.40742367167977
0.7707723637701416,0.007673028129881729,0.34228824906635247,1.2234789591041269,1.591246309955605,63.892753991807155,50.789511216621804
0.7921440543945824,0.011438780056616499,0.24087276081815287,1.5091542871719346,1.6853955404287142,60.50043618365872,57.424525317904724
0.6972904972823479,0.008824689745343145,0.33704686140981976,1.0039322277820077,1.7420496547090365,66.94891171438631,67.93880817638765
0.5669139800834958,0.01442973772438591,0.2835633824351977,1.0646109506437378,1.6597736850566098,64.26346257596748,71.69410804390793
0.6054479508430531,0.058113452590069586,0.10706148699234486,1.0275339392250769,1.9664676872275064,60.6509070463898,111.59322668457114
0.6232407451645133,0.014503564388572629,0.314104182592305,1.0571269716420497,1.928238326731708,65.81797114850389,102.24960393244949
0.46015231878674184,-0.007337572189993133,0.2546237877810356,1.6801983702244014,1.8001177025550135,65.6655642541946,111.25273661977042
0.42424180651386334,0.08147398654345411,0.18732078366678573,1.5273056195212127,1.5978679010662096,63.288975596700666,84.7582452546913
0.4407282856212646,0.07284295643349434,0.3210905446024689,1.321578213434131,1.8949472903926599,62.55629947431089,133.44631093553662
0.4754995013474271,-0.09725465053930682,0.21424125108871045,1.3834236187752864,1.6762862407129706,63.48196885019664,87.76120587398934
0.2861853280724105,0.022074150671227005,0.15518143879486118,1.017494735844081,1.606085058345781,67.90367994334078,115.70411221189273
0.663217865251362,0.05432160659439941,0.25294934499009114,1.3517797434853682,1.8392165389798527,61.649585862519125,83.43099899768804
0.5924460250050843,-0.0002572553933521543,0.2813305947327712,1.1608760961112492,1.552013707966303,62.84547820686558,56.261629698733906
0.6090533749811855,0.01848890157549883,0.14879012619650578,1.37613574910812,1.5429855781374353,60.20619991361475,53.948865066586485
0.45621008153877873,0.04854305197075204,0.33478221985539103,1.7701802905239972,1.5715881050602558,61.670792718012564,75.46792598360007
0.41459452205119696,-0.030318919199268574,0.26033186429886535,1.5615030813578201,1.788079057936343,73.05223646131299,119.11273786643868
0.5950863669353115,-0.06926142998002488,0.24484510188810624,1.6925491690693324,1.5563114784324013,61.852480371436016,56.485563174165435
0.5822667525021741,-0.05220171097216908,0.2576449690010644,1.6928024358654445,1.7992692964988917,62.56404013549091,88.92077152672461
0.25647014591133516,0.06646428673855628,0.30827282649254967,1.1112499034028458,1.7119483173302983,64.92593087380637,144.87255553810286
